,region,price,year,manufacturer,model,condition,cylinders,fuel,odometer,title_status,transmission,drive,type,state,lat,long,drive_4wd,drive_fwd,drive_other,drive_rwd,fuel_diesel,fuel_gas,fuel_other,state_ut,state_va,state_vt,state_wa,transmission_automatic,transmission_manual,transmission_other,type_SUV,type_bus,type_convertible,type_coupe,type_hatchback,type_mini-van,type_offroad,type_other,type_pickup,type_sedan,type_truck,type_van,type_wagon
2556,0.9333333333333333,0.0,0.8155339805825257,0.4594594594594595,0.5028591851322374,good,0.3333333333333333,gas,0.6450847002420006,0.0,automatic,4wd,SUV,vt,0.7373592800970143,0.9608574994159111,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2557,0.9333333333333333,0.16291972533129875,0.9320388349514594,0.2972972972972973,0.7802001429592567,excellent,0.0,gas,0.24898928282652233,0.0,automatic,4wd,pickup,vt,0.7373592800970143,0.9608574994159111,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2558,0.9333333333333333,0.13328987622130534,0.9611650485436911,0.945945945945946,0.2569692637598285,excellent,1.0,gas,0.03918582624521784,0.0,automatic,fwd,sedan,vt,0.7373592800970143,0.9608574994159111,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2559,0.9333333333333333,0.08514137141756606,0.9417475728155367,0.8918918918918919,0.5661186561829878,excellent,1.0,gas,0.16527190077685935,0.0,automatic,4wd,sedan,vt,0.7373592800970143,0.9608574994159111,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2560,0.9333333333333333,0.1110674893888103,0.8834951456310698,0.945945945945946,0.7730521801286634,excellent,0.0,gas,0.39714113468895623,0.0,automatic,4wd,SUV,vt,0.6974710753264597,0.9772974636297844,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2561,0.9333333333333333,0.10366002711131193,0.9126213592233015,0.16216216216216217,0.8534667619728378,excellent,0.0,gas,0.39142683264809325,0.0,automatic,4wd,SUV,vt,0.6974710753264597,0.9772974636297844,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2562,0.9333333333333333,0.05921525344632183,0.893203883495147,0.945945945945946,0.19907076483202288,excellent,0.3333333333333333,gas,0.2942836979534227,0.0,automatic,fwd,sedan,vt,0.6974710753264597,0.9772974636297844,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2565,0.9333333333333333,0.07403017800131853,0.893203883495147,0.945945945945946,0.7794853466761973,excellent,0.3333333333333333,gas,0.4028554367298192,0.0,automatic,4wd,mini-van,vt,0.6974710753264597,0.9772974636297844,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2566,0.9333333333333333,0.09625256483381359,0.8834951456310698,0.2972972972972973,0.994639027877055,excellent,0.0,gas,0.3342838122394635,0.0,automatic,4wd,SUV,vt,0.6974710753264597,0.9772974636297844,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2567,0.9333333333333333,0.05110408225246113,0.8834951456310698,0.972972972972973,0.5132237312365976,excellent,1.0,gas,0.30571230203514865,0.0,manual,fwd,coupe,vt,0.6685750271941375,0.9838905445987456,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2568,0.9333333333333333,0.16962347869243474,0.9611650485436911,0.16216216216216217,0.7987848463187992,excellent,0.0,gas,0.28380809267820745,0.0,automatic,4wd,pickup,vt,0.6685750271941375,0.9838905445987456,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2571,0.9333333333333333,0.02777057607834132,0.8252427184466029,0.945945945945946,0.07398141529664046,good,0.3333333333333333,gas,0.6514275755073585,0.0,automatic,4wd,SUV,vt,0.7516719840530455,0.9474604956492505,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2572,0.9333333333333333,0.03699286661382677,0.8640776699029153,0.35135135135135137,0.11401000714796283,good,0.6666666666666666,other,0.31714090611687457,0.0,automatic,fwd,sedan,vt,0.6534035610007443,0.9663260906315947,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2573,0.9333333333333333,0.648357374176091,0.9320388349514594,0.2972972972972973,0.7955682630450321,excellent,0.0,gas,0.23712067748764995,0.0,automatic,4wd,pickup,vt,0.6916939475478434,0.9393459344566835,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2580,0.9333333333333333,0.16042341054378179,0.893203883495147,0.08108108108108109,0.5857755539671193,good,0.0,gas,0.2753636438961254,0.0,automatic,rwd,coupe,vt,0.9024602236945511,0.5400798919578087,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2589,0.9333333333333333,0.014770479781331714,0.8252427184466029,0.945945945945946,0.2069335239456755,good,1.0,gas,0.3581095945988417,0.0,automatic,fwd,hatchback,vt,0.7373592800970143,0.9608574994159111,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2591,0.9333333333333333,0.07773390914006771,0.9320388349514594,0.35135135135135137,0.26483202287348107,good,1.0,gas,0.46778705082014516,0.0,automatic,4wd,SUV,vt,0.7373592800970143,0.9608574994159111,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2596,0.9333333333333333,0.01999274068696805,0.8543689320388381,0.16216216216216217,0.7984274481772695,good,0.3333333333333333,gas,0.9285712244892128,0.0,automatic,rwd,pickup,vt,0.7553932870816136,0.9692740772820778,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2597,0.9333333333333333,0.04069659775257595,0.8446601941747574,1.0,0.9785561115082202,excellent,0.3333333333333333,gas,0.331426661219032,0.0,automatic,4wd,SUV,vt,0.7759359207232339,0.968018523689314,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2604,0.9333333333333333,0.05921525344632183,0.9320388349514594,0.2702702702702703,0.37562544674767695,good,0.3333333333333333,gas,0.45714130611801745,0.0,automatic,fwd,SUV,vt,0.6534035610007443,0.9663260906315947,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2605,0.9333333333333333,0.10366002711131193,0.8640776699029153,0.2702702702702703,0.4303073624017155,excellent,0.6666666666666666,gas,0.1599975999931428,0.0,automatic,other,other,vt,0.6067961923002858,0.9797819781522279,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2606,0.9333333333333333,0.07403017800131853,0.8834951456310698,0.2972972972972973,0.7805575411007863,excellent,0.6666666666666666,gas,0.3771410775459358,0.0,automatic,other,other,vt,0.6067961923002858,0.9797819781522279,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2607,0.9333333333333333,0.03702990392521426,0.9029126213592242,0.8918918918918919,0.45568263045032165,good,1.0,gas,0.28380809267820745,0.0,manual,other,other,vt,0.7516719840530455,0.9474604956492505,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2608,0.9333333333333333,0.05921525344632183,0.9029126213592242,0.16216216216216217,0.34774839170836314,excellent,1.0,gas,0.30838088108823164,0.0,automatic,4wd,SUV,vt,0.7005001639455177,0.9798047718634428,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2611,0.9333333333333333,0.02147423314246772,0.8737864077669926,0.8648648648648649,0.5375268048606148,excellent,1.0,gas,0.23257780736516387,0.0,automatic,fwd,sedan,vt,0.7215164179725926,0.9677734912937521,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2614,0.9333333333333333,0.13999362958244135,0.9126213592233015,0.2702702702702703,0.39814152966404576,excellent,0.3333333333333333,gas,0.10571173060494458,1.0,automatic,4wd,pickup,vt,0.73272196401526,0.9655017180759828,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2615,0.9333333333333333,0.00480744301809643,0.7572815533980588,0.08108108108108109,0.3917083631165118,good,0.6666666666666666,gas,0.5142843265266471,0.0,automatic,other,other,vt,0.5388414235230281,0.6989996484688099,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2617,0.9333333333333333,0.007400054815220853,0.8640776699029153,0.2702702702702703,0.4735525375268049,good,1.0,gas,0.28380809267820745,0.0,manual,fwd,other,vt,0.7568766036734205,0.9529537800520835,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2618,0.9333333333333333,0.03699286661382677,0.893203883495147,0.8918918918918919,0.9177984274481773,good,1.0,gas,0.28380809267820745,0.0,automatic,4wd,wagon,vt,0.7059598099272912,0.951730517550208,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2619,0.9333333333333333,0.062918984585071,0.9223300970873787,0.7297297297297298,0.7326661901358114,excellent,1.0,gas,0.2889665399043997,0.0,automatic,4wd,SUV,vt,0.6176998704049714,0.9591802621656684,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2622,0.9333333333333333,0.1555122630538004,0.9514563106796139,0.16216216216216217,0.7987848463187992,excellent,0.0,gas,0.30357801022288633,0.0,automatic,4wd,other,vt,0.697918672613812,0.980338524601063,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2623,0.9333333333333333,0.1703271876087971,0.9514563106796139,0.2972972972972973,0.20014295925661188,excellent,0.3333333333333333,gas,0.18222052063005892,0.0,automatic,4wd,other,vt,0.697918672613812,0.980338524601063,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2624,0.9333333333333333,0.05921525344632183,0.8640776699029153,0.945945945945946,0.07398141529664046,excellent,0.0,gas,0.4644298983711382,0.0,automatic,other,other,vt,0.697918672613812,0.980338524601063,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2625,0.9333333333333333,0.1110674893888103,0.9708737864077683,0.7297297297297298,0.1343817012151537,excellent,1.0,gas,0.05492301406575447,0.0,automatic,fwd,other,vt,0.697918672613812,0.980338524601063,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2626,0.9333333333333333,0.04440032889132513,0.9126213592233015,0.8918918918918919,0.45568263045032165,good,1.0,gas,0.28380809267820745,0.0,automatic,4wd,wagon,vt,0.7059598099272912,0.951730517550208,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2627,0.9333333333333333,0.03699286661382677,0.8834951456310698,0.6756756756756757,0.25303788420300216,excellent,1.0,gas,0.3341466689904828,0.0,manual,fwd,other,vt,0.697918672613812,0.980338524601063,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2628,0.9333333333333333,0.02958540433632842,0.8834951456310698,0.945945945945946,0.6876340243030736,excellent,1.0,other,0.5132614664613327,0.0,automatic,fwd,other,vt,0.697918672613812,0.980338524601063,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2629,0.9333333333333333,0.05921525344632183,0.893203883495147,0.40540540540540543,0.48463187991422446,good,0.3333333333333333,gas,0.3050180143371838,0.0,automatic,rwd,other,vt,0.697918672613812,0.980338524601063,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2630,0.9333333333333333,0.10366002711131193,0.8834951456310698,0.2702702702702703,0.4295925661186562,excellent,0.0,diesel,0.5835102386006816,0.0,automatic,4wd,other,vt,0.697918672613812,0.980338524601063,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2631,0.9333333333333333,0.08884510255631524,0.8834951456310698,0.2972972972972973,0.7802001429592567,excellent,0.0,gas,0.41775833645238986,0.0,automatic,4wd,other,vt,0.697918672613812,0.980338524601063,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2632,0.9333333333333333,0.08884510255631524,0.9611650485436911,0.2702702702702703,0.4503216583273767,excellent,1.0,gas,0.18903768296480844,0.0,automatic,fwd,other,vt,0.697918672613812,0.980338524601063,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2633,0.9333333333333333,0.09554885591745124,0.9223300970873787,0.05405405405405406,0.09971408148677627,excellent,1.0,diesel,0.14285469387055388,0.0,automatic,fwd,other,vt,0.7759359207232339,0.968018523689314,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2635,0.9333333333333333,0.03628915769746443,0.8349514563106801,0.945945945945946,0.9263759828448892,excellent,0.3333333333333333,gas,0.3999982857093877,0.0,automatic,4wd,pickup,vt,0.7094208819748407,0.9633895008367193,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2636,0.9333333333333333,0.007392647352943355,0.8349514563106801,0.945945945945946,0.7762687634024303,good,0.6666666666666666,gas,0.5021500061428746,0.0,automatic,fwd,mini-van,vt,0.7233952856555479,0.9647210334668663,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2638,0.9333333333333333,0.04073363506396344,0.9417475728155367,0.16216216216216217,0.8370264474624732,excellent,1.0,gas,0.21428346938134107,0.0,manual,fwd,hatchback,vt,0.7598952830532382,0.9578829201023438,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2640,0.9333333333333333,0.1155490040666968,0.9805825242718456,0.7297297297297298,0.729807005003574,excellent,1.0,gas,0.08977168506195732,1.0,automatic,4wd,SUV,vt,0.7298177862670909,0.972638049162236,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2641,0.9333333333333333,0.02147423314246772,0.8446601941747574,0.8918918918918919,0.45568263045032165,good,1.0,gas,0.32571235917816904,0.0,manual,4wd,SUV,vt,0.6616528830990387,0.9702713021477378,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2642,0.9333333333333333,0.016251972236831384,0.8446601941747574,0.35135135135135137,0.225518227305218,good,1.0,gas,0.28380809267820745,0.0,manual,fwd,sedan,vt,0.7059598099272912,0.951730517550208,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2645,0.9333333333333333,0.051807791168823475,0.9126213592233015,0.16216216216216217,0.7987848463187992,good,0.0,gas,0.28380809267820745,0.0,automatic,4wd,truck,vt,0.7059598099272912,0.951730517550208,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2646,0.9333333333333333,0.051807791168823475,0.8640776699029153,0.7297297297297298,0.46783416726233024,good,0.3333333333333333,gas,0.28380809267820745,0.0,automatic,4wd,truck,vt,0.7059598099272912,0.951730517550208,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2647,0.9333333333333333,0.05921525344632183,0.9029126213592242,0.35135135135135137,0.7237312365975697,good,0.3333333333333333,gas,0.28380809267820745,0.0,automatic,4wd,pickup,vt,0.7059598099272912,0.951730517550208,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2648,0.9333333333333333,0.03699286661382677,0.9126213592233015,0.7297297297297298,0.624374553252323,good,0.3333333333333333,gas,0.28380809267820745,0.0,automatic,4wd,SUV,vt,0.7059598099272912,0.951730517550208,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2649,0.9333333333333333,0.10366002711131193,0.9223300970873787,0.4594594594594595,0.9524660471765547,excellent,0.3333333333333333,gas,0.28380809267820745,0.0,manual,4wd,SUV,vt,0.7059598099272912,0.951730517550208,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2650,0.9333333333333333,0.07295609597108127,0.9417475728155367,0.8918918918918919,0.5289492494639028,excellent,1.0,gas,0.12554321583775951,0.5,automatic,other,sedan,vt,0.7602231740893217,0.9491358334235585,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2652,0.9333333333333333,0.07406721531270602,0.8737864077669926,0.21621621621621623,0.5007147962830594,excellent,0.3333333333333333,gas,0.20200629144654697,0.0,automatic,fwd,mini-van,vt,0.6935988383289009,0.9599913383897383,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2653,0.9333333333333333,0.05850413706768199,0.9320388349514594,0.972972972972973,0.6390278770550394,excellent,1.0,gas,0.3628553224437784,0.0,manual,fwd,coupe,vt,0.7512556144834159,0.9493713684394476,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2662,0.9333333333333333,0.09625256483381359,0.9126213592233015,0.4594594594594595,0.9517512508934953,excellent,0.3333333333333333,gas,0.22571778776510787,0.0,manual,4wd,SUV,vt,0.7005001639455177,0.9798047718634428,1,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2663,0.9333333333333333,0.12221572011644531,0.9029126213592242,0.16216216216216217,0.7984274481772695,excellent,0.0,gas,0.28380809267820745,0.0,automatic,4wd,other,vt,0.7021864607025197,0.9473579239487824,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2665,0.9333333333333333,0.029622441647715908,0.8640776699029153,0.945945945945946,0.9270907791279486,good,0.0,gas,0.45588415966902757,0.0,automatic,4wd,truck,vt,0.6891697070319613,0.9591764632137993,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2667,0.9333333333333333,0.08886732494314774,0.9417475728155367,0.8918918918918919,0.5310936383130808,good,1.0,gas,0.11446318418052623,0.0,automatic,4wd,sedan,vt,0.7493559283219786,0.9476447448149055,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2668,0.9333333333333333,0.0925710560818969,0.9417475728155367,0.945945945945946,0.7762687634024303,good,0.3333333333333333,gas,0.35997245706416303,0.0,automatic,fwd,van,vt,0.7493559283219786,0.9476447448149055,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2669,0.9333333333333333,0.02960762672316091,0.8834951456310698,0.3783783783783784,0.33345246604717654,good,1.0,gas,0.3755982159949028,0.0,automatic,fwd,sedan,vt,0.7493559283219786,0.9476447448149055,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2670,0.9333333333333333,0.11480085037666946,0.9514563106796139,0.35135135135135137,0.682987848463188,excellent,0.3333333333333333,gas,0.38285537958679877,0.0,automatic,4wd,SUV,vt,0.7512608191030361,0.9493694689635128,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2671,0.9333333333333333,0.038511396380713936,0.8737864077669926,0.945945945945946,0.860614724803431,good,1.0,gas,0.6571418775482215,0.0,manual,4wd,pickup,vt,0.749970073437183,0.94822598445089,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2672,0.9333333333333333,0.04072622760168594,0.8640776699029153,0.35135135135135137,0.23052180128663333,excellent,1.0,gas,0.21428346938134107,0.0,automatic,fwd,coupe,vt,0.7512556144834159,0.9493713684394476,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2673,0.9333333333333333,0.05924488329543182,0.9029126213592242,0.8918918918918919,0.6515368120085776,excellent,1.0,gas,0.28285509387169677,0.0,manual,4wd,wagon,vt,0.7512608191030361,0.9493694689635128,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2674,0.9333333333333333,0.0799857776724272,0.9611650485436911,0.7297297297297298,0.12651894210150108,excellent,1.0,gas,0.21142631836090958,0.0,automatic,fwd,sedan,vt,0.7512608191030361,0.9493713684394476,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2675,0.9333333333333333,0.18140134371365713,0.9514563106796139,0.2702702702702703,0.4035025017869907,good,0.0,gas,0.39125540358686733,0.0,automatic,4wd,truck,vt,0.5426960970557466,0.9272918601757774,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2676,0.9333333333333333,0.09628219468292358,0.9417475728155367,0.7297297297297298,0.672265904217298,excellent,0.3333333333333333,gas,0.31142660407601164,0.0,automatic,4wd,SUV,vt,0.7512608191030361,0.9493694689635128,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2677,0.9333333333333333,0.048133689879184295,0.9126213592233015,0.8918918918918919,0.5303788420300215,excellent,1.0,gas,0.31999805713730606,0.0,automatic,4wd,sedan,vt,0.7512556144834159,0.9493713684394476,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2678,0.9333333333333333,0.06665234557293018,0.9417475728155367,0.8918918918918919,0.5335954253037885,excellent,1.0,gas,0.3542838693824839,0.0,manual,4wd,wagon,vt,0.7512556144834159,0.9493694689635128,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2679,0.9333333333333333,0.07035607671167934,0.9514563106796139,0.972972972972973,0.8867047891350965,excellent,1.0,gas,0.2914265469329912,0.0,automatic,4wd,SUV,vt,0.7512608191030361,0.9493694689635128,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2680,0.9333333333333333,0.16294935518040873,0.9320388349514594,0.5405405405405406,0.5171551107934239,excellent,0.0,gas,0.2714264897899708,0.0,automatic,4wd,SUV,vt,0.7512608191030361,0.9493694689635128,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2681,0.9333333333333333,0.07405980785042852,0.9223300970873787,0.35135135135135137,0.2812723373838456,excellent,1.0,gas,0.37428392652550435,0.0,automatic,4wd,SUV,vt,0.7512608191030361,0.9493713684394476,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2682,0.9333333333333333,0.08887473240542523,0.9514563106796139,0.8918918918918919,0.6551107934238742,excellent,1.0,gas,0.2677693364838185,1.0,automatic,4wd,wagon,vt,0.7512608191030361,0.9493694689635128,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2684,0.9333333333333333,0.03702249646293677,0.8834951456310698,0.7297297297297298,0.1322373123659757,excellent,1.0,other,0.3999982857093877,0.0,automatic,fwd,sedan,vt,0.7512608191030361,0.9493694689635128,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2686,0.9333333333333333,0.0777635389891777,0.9514563106796139,0.8918918918918919,0.5671908506075769,excellent,1.0,gas,0.2857122448921282,0.0,automatic,4wd,sedan,vt,0.7512608191030361,0.9493713684394476,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2687,0.9333333333333333,0.04442995874043512,0.893203883495147,0.945945945945946,0.2580414581844174,excellent,1.0,gas,0.36856962448464137,0.0,automatic,fwd,sedan,vt,0.7512608191030361,0.9493694689635128,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2688,0.9333333333333333,0.0777635389891777,0.9514563106796139,0.8918918918918919,0.5671908506075769,excellent,1.0,gas,0.30285515101471716,0.0,automatic,4wd,sedan,vt,0.7512556144834159,0.9493732679153819,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2689,0.9333333333333333,0.04368921251268528,0.9320388349514594,0.4864864864864865,0.7273052180128664,excellent,1.0,gas,0.2657121877491078,0.0,manual,fwd,hatchback,vt,0.7512608191030361,0.9493713684394476,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2690,0.9333333333333333,0.1666530863191579,0.9514563106796139,0.4594594594594595,0.9517512508934953,excellent,0.6666666666666666,gas,0.2502464292755122,0.0,other,other,SUV,vt,0.7191170883275995,0.9999999999999998,0,0,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2691,0.9333333333333333,0.03628915769746443,0.8640776699029153,0.16216216216216217,0.5260900643316655,good,0.3333333333333333,gas,0.40128400366858186,0.0,automatic,other,sedan,vt,0.7526868848790189,0.9499165180326747,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2692,0.9333333333333333,0.648357374176091,0.8737864077669926,0.945945945945946,0.86168691922802,excellent,0.3333333333333333,gas,0.3928725510644316,0.0,automatic,4wd,pickup,vt,0.7373592800970143,0.9608574994159111,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
2695,0.9333333333333333,0.2147349239623997,0.9223300970873787,0.16216216216216217,0.8080771979985705,good,0.0,diesel,0.38869825342358116,0.0,automatic,4wd,other,vt,0.5426960970557466,0.9272918601757774,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2696,0.9333333333333333,0.14806776346491454,0.8058252427184485,0.2702702702702703,0.4035025017869907,good,0.0,diesel,0.33935239814970897,0.0,automatic,4wd,truck,vt,0.5426960970557466,0.9272918601757774,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2698,0.9333333333333333,0.20362373054615218,0.9223300970873787,0.8108108108108109,0.06111508220157255,good,0.0,gas,0.24003211437746963,0.0,other,4wd,other,vt,0.5426960970557466,0.9272918601757774,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
2700,0.9333333333333333,0.1851050748524063,0.8640776699029153,0.2702702702702703,0.40814867762687634,good,0.3333333333333333,diesel,0.14801470861345317,0.0,automatic,rwd,truck,vt,0.5426960970557466,0.9272918601757774,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
